step,total_cost,total_scaled_cost,average_cost_per_plane,total_lateness,total_scaled_lateness,average_lateness_per_plane,total_steps,average_steps,total_waiting_steps,total_waiting_to_process_steps,total_waiting_for_route_steps,max_seconds_to_complete,total_malfunctions,missed_deliveries,total_rewards_for_all_agents,average_rewards_for_all_agents,score,total_cargo_generated,dynamic_cargo_generated
3190,48.85920100790339,7.403745923327088,24.429600503951693,1308,2.3978174603174605,654.0,3190,1595.0,81,81,0,32490,1238,42,-63596.52709889999,-31798.263549449995,422.47185491955076,50,10
3191,48.85920100790339,7.403745923327088,24.429600503951693,1313,2.4069444444444446,656.5,3191,1595.5,81,81,0,32500,1238,42,-63612.52709889999,-31806.263549449995,422.48098190367773,50,10
3192,48.85920100790339,7.403745923327088,24.429600503951693,1318,2.4160714285714286,659.0,3192,1596.0,81,81,0,32510,1240,42,-63628.52709889999,-31814.263549449995,422.49010888780475,50,10
3193,48.85920100790339,7.403745923327088,24.429600503951693,1323,2.4251984126984127,661.5,3193,1596.5,81,81,0,32520,1240,42,-63644.52709889999,-31822.263549449995,422.4992358719317,50,10
3194,48.85920100790339,7.403745923327088,24.429600503951693,1328,2.434325396825397,664.0,3194,1597.0,81,81,0,32530,1240,42,-63660.52709889999,-31830.263549449995,422.5083628560587,50,10
3195,48.85920100790339,7.403745923327088,24.429600503951693,1333,2.443452380952381,666.5,3195,1597.5,81,81,0,32540,1240,42,-63676.52709889999,-31838.263549449995,422.5174898401857,50,10
3196,48.85920100790339,7.403745923327088,24.429600503951693,1338,2.452579365079365,669.0,3196,1598.0,81,81,0,32550,1240,42,-63692.52709889999,-31846.263549449995,422.52661682431267,50,10
3197,48.85920100790339,7.403745923327088,24.429600503951693,1343,2.461706349206349,671.5,3197,1598.5,81,81,0,32560,1240,42,-63708.52709889999,-31854.263549449995,422.53574380843963,50,10
3198,48.85920100790339,7.403745923327088,24.429600503951693,1348,2.470833333333333,674.0,3198,1599.0,81,81,0,32570,1240,42,-63724.52709889999,-31862.263549449995,422.54487079256666,50,10
3199,48.85920100790339,7.403745923327088,24.429600503951693,1353,2.4799603174603173,676.5,3199,1599.5,81,81,0,32580,1242,42,-63740.52709889999,-31870.263549449995,422.5539977766936,50,10
3200,48.85920100790339,7.403745923327088,24.429600503951693,1358,2.4890873015873014,679.0,3200,1600.0,81,81,0,32590,1242,42,-63756.52709889999,-31878.263549449995,422.5631247608206,50,10
3201,48.85920100790339,7.403745923327088,24.429600503951693,1363,2.498214285714286,681.5,3201,1600.5,81,81,0,32600,1242,42,-63772.52709889999,-31886.263549449995,422.5722517449476,50,10
3202,48.85920100790339,7.403745923327088,24.429600503951693,1368,2.50734126984127,684.0,3202,1601.0,81,81,0,32610,1242,42,-63788.52709889999,-31894.263549449995,422.5813787290746,50,10
3203,48.85920100790339,7.403745923327088,24.429600503951693,1373,2.516468253968254,686.5,3203,1601.5,81,81,0,32620,1242,42,-63804.52709889999,-31902.263549449995,422.59050571320154,50,10
3204,48.85920100790339,7.403745923327088,24.429600503951693,1378,2.525595238095238,689.0,3204,1602.0,81,81,0,32630,1242,42,-63820.52709889999,-31910.263549449995,422.59963269732856,50,10
3205,48.85920100790339,7.403745923327088,24.429600503951693,1383,2.5347222222222223,691.5,3205,1602.5,81,81,0,32640,1242,42,-63836.52709889999,-31918.263549449995,422.6087596814555,50,10
3206,48.85920100790339,7.403745923327088,24.429600503951693,1388,2.543849206349206,694.0,3206,1603.0,81,81,0,32650,1242,42,-63852.52709889999,-31926.263549449995,422.6178866655825,50,10
3207,48.85920100790339,7.403745923327088,24.429600503951693,1393,2.5529761904761905,696.5,3207,1603.5,81,81,0,32660,1242,42,-63868.52709889999,-31934.263549449995,422.6270136497095,50,10
3208,48.85920100790339,7.403745923327088,24.429600503951693,1398,2.5621031746031746,699.0,3208,1604.0,81,81,0,32670,1242,42,-63884.52709889999,-31942.263549449995,422.6361406338365,50,10
3209,48.85920100790339,7.403745923327088,24.429600503951693,1403,2.5712301587301587,701.5,3209,1604.5,81,81,0,32680,1242,42,-63900.52709889999,-31950.263549449995,422.64526761796344,50,10
3210,48.85920100790339,7.403745923327088,24.429600503951693,1408,2.580357142857143,704.0,3210,1605.0,81,81,0,32690,1244,42,-63916.52709889999,-31958.263549449995,422.65439460209046,50,10
3211,48.85920100790339,7.403745923327088,24.429600503951693,1413,2.589484126984127,706.5,3211,1605.5,81,81,0,32700,1244,42,-63932.52709889999,-31966.263549449995,422.6635215862174,50,10
3212,48.85920100790339,7.403745923327088,24.429600503951693,1418,2.5986111111111114,709.0,3212,1606.0,81,81,0,32710,1246,42,-63948.52709889999,-31974.263549449995,422.6726485703444,50,10
3213,48.85920100790339,7.403745923327088,24.429600503951693,1423,2.607738095238095,711.5,3213,1606.5,81,81,0,32720,1246,42,-63964.52709889999,-31982.263549449995,422.6817755544714,50,10
3214,48.85920100790339,7.403745923327088,24.429600503951693,1428,2.6168650793650796,714.0,3214,1607.0,81,81,0,32730,1246,42,-63980.52709889999,-31990.263549449995,422.6909025385984,50,10
3215,48.85920100790339,7.403745923327088,24.429600503951693,1433,2.6259920634920633,716.5,3215,1607.5,81,81,0,32740,1248,42,-63996.52709889999,-31998.263549449995,422.70002952272534,50,10
3216,48.85920100790339,7.403745923327088,24.429600503951693,1438,2.6351190476190474,719.0,3216,1608.0,81,81,0,32750,1248,42,-64012.52709889999,-32006.263549449995,422.70915650685237,50,10
3217,48.85920100790339,7.403745923327088,24.429600503951693,1443,2.644246031746032,721.5,3217,1608.5,81,81,0,32760,1248,42,-64028.52709889999,-32014.263549449995,422.71828349097933,50,10
3218,48.85920100790339,7.403745923327088,24.429600503951693,1448,2.653373015873016,724.0,3218,1609.0,81,81,0,32770,1248,42,-64044.52709889999,-32022.263549449995,422.7274104751063,50,10
3219,48.85920100790339,7.403745923327088,24.429600503951693,1453,2.6624999999999996,726.5,3219,1609.5,81,81,0,32780,1248,42,-64060.52709889999,-32030.263549449995,422.7365374592333,50,10
3220,48.85920100790339,7.403745923327088,24.429600503951693,1458,2.671626984126984,729.0,3220,1610.0,81,81,0,32790,1250,42,-64076.52709889999,-32038.263549449995,422.7456644433603,50,10
3221,48.85920100790339,7.403745923327088,24.429600503951693,1463,2.6807539682539683,731.5,3221,1610.5,81,81,0,32800,1250,42,-64092.52709889999,-32046.263549449995,422.75479142748725,50,10
3222,48.85920100790339,7.403745923327088,24.429600503951693,1468,2.6898809523809524,734.0,3222,1611.0,81,81,0,32810,1250,42,-64108.52709889999,-32054.263549449995,422.76391841161427,50,10
3223,48.85920100790339,7.403745923327088,24.429600503951693,1473,2.6990079365079365,736.5,3223,1611.5,81,81,0,32820,1250,42,-64124.52709889999,-32062.263549449995,422.77304539574124,50,10
3224,48.85920100790339,7.403745923327088,24.429600503951693,1478,2.7081349206349206,739.0,3224,1612.0,81,81,0,32830,1250,42,-64140.52709889999,-32070.263549449995,422.7821723798682,50,10
3225,48.85920100790339,7.403745923327088,24.429600503951693,1483,2.717261904761905,741.5,3225,1612.5,81,81,0,32840,1250,42,-64156.52709889999,-32078.263549449995,422.7912993639952,50,10
3226,48.85920100790339,7.403745923327088,24.429600503951693,1488,2.7263888888888888,744.0,3226,1613.0,81,81,0,32850,1250,42,-64172.52709889999,-32086.263549449995,422.8004263481222,50,10
3227,48.85920100790339,7.403745923327088,24.429600503951693,1493,2.735515873015873,746.5,3227,1613.5,81,81,0,32860,1250,42,-64188.52709889999,-32094.263549449995,422.80955333224915,50,10
3228,48.85920100790339,7.403745923327088,24.429600503951693,1498,2.744642857142857,749.0,3228,1614.0,81,81,0,32870,1252,42,-64204.52709889999,-32102.263549449995,422.8186803163762,50,10
3229,48.85920100790339,7.403745923327088,24.429600503951693,1503,2.7537698412698415,751.5,3229,1614.5,81,81,0,32880,1252,42,-64220.52709889999,-32110.263549449995,422.82780730050314,50,10
3230,48.85920100790339,7.403745923327088,24.429600503951693,1508,2.762896825396825,754.0,3230,1615.0,81,81,0,32890,1252,42,-64236.52709889999,-32118.263549449995,422.8369342846301,50,10
3231,48.85920100790339,7.403745923327088,24.429600503951693,1513,2.7720238095238097,756.5,3231,1615.5,81,81,0,32900,1252,42,-64252.52709889999,-32126.263549449995,422.8460612687571,50,10
3232,48.85920100790339,7.403745923327088,24.429600503951693,1518,2.7811507936507938,759.0,3232,1616.0,81,81,0,32910,1254,42,-64268.52709889999,-32134.263549449995,422.8551882528841,50,10
3233,48.85920100790339,7.403745923327088,24.429600503951693,1523,2.790277777777778,761.5,3233,1616.5,81,81,0,32920,1254,42,-64284.52709889999,-32142.263549449995,422.86431523701106,50,10
3234,48.85920100790339,7.403745923327088,24.429600503951693,1528,2.7994047619047615,764.0,3234,1617.0,81,81,0,32930,1254,42,-64300.52709889999,-32150.263549449995,422.8734422211381,50,10
3235,48.85920100790339,7.403745923327088,24.429600503951693,1533,2.808531746031746,766.5,3235,1617.5,81,81,0,32940,1254,42,-64316.52709889999,-32158.263549449995,422.88256920526504,50,10
3236,48.85920100790339,7.403745923327088,24.429600503951693,1538,2.81765873015873,769.0,3236,1618.0,81,81,0,32950,1258,42,-64332.52709889999,-32166.263549449995,422.891696189392,50,10
3237,48.85920100790339,7.403745923327088,24.429600503951693,1543,2.8267857142857142,771.5,3237,1618.5,81,81,0,32960,1260,42,-64348.52709889999,-32174.263549449995,422.90082317351903,50,10
3238,48.85920100790339,7.403745923327088,24.429600503951693,1548,2.8359126984126983,774.0,3238,1619.0,81,81,0,32970,1260,42,-64364.52709889999,-32182.263549449995,422.909950157646,50,10
3239,48.85920100790339,7.403745923327088,24.429600503951693,1553,2.8450396825396824,776.5,3239,1619.5,81,81,0,32980,1260,42,-64380.52709889999,-32190.263549449995,422.91907714177296,50,10
3240,48.85920100790339,7.403745923327088,24.429600503951693,1558,2.8541666666666665,779.0,3240,1620.0,81,81,0,32990,1260,42,-64396.52709889999,-32198.263549449995,422.9282041259,50,10
3241,48.85920100790339,7.403745923327088,24.429600503951693,1563,2.8632936507936506,781.5,3241,1620.5,81,81,0,33000,1264,42,-64412.52709889999,-32206.263549449995,422.93733111002695,50,10
3242,48.85920100790339,7.403745923327088,24.429600503951693,1568,2.8724206349206347,784.0,3242,1621.0,81,81,0,33010,1264,42,-64428.52709889999,-32214.263549449995,422.9464580941539,50,10
3243,48.85920100790339,7.403745923327088,24.429600503951693,1573,2.8815476190476192,786.5,3243,1621.5,81,81,0,33020,1264,42,-64444.52709889999,-32222.263549449995,422.95558507828093,50,10
3244,48.85920100790339,7.403745923327088,24.429600503951693,1578,2.890674603174603,789.0,3244,1622.0,81,81,0,33030,1264,42,-64460.52709889999,-32230.263549449995,422.9647120624079,50,10
3245,48.85920100790339,7.403745923327088,24.429600503951693,1583,2.899801587301587,791.5,3245,1622.5,81,81,0,33040,1264,42,-64476.52709889999,-32238.263549449995,422.97383904653486,50,10
3246,48.85920100790339,7.403745923327088,24.429600503951693,1588,2.9089285714285715,794.0,3246,1623.0,81,81,0,33050,1264,42,-64492.52709889999,-32246.263549449995,422.9829660306619,50,10
3247,48.85920100790339,7.403745923327088,24.429600503951693,1593,2.918055555555555,796.5,3247,1623.5,81,81,0,33060,1264,42,-64508.52709889999,-32254.263549449995,422.99209301478885,50,10
3248,48.85920100790339,7.403745923327088,24.429600503951693,1598,2.9271825396825397,799.0,3248,1624.0,81,81,0,33070,1264,42,-64524.52709889999,-32262.263549449995,423.0012199989158,50,10
3249,48.85920100790339,7.403745923327088,24.429600503951693,1603,2.936309523809524,801.5,3249,1624.5,81,81,0,33080,1264,42,-64540.52709889999,-32270.263549449995,423.01034698304284,50,10
3250,48.85920100790339,7.403745923327088,24.429600503951693,1608,2.945436507936508,804.0,3250,1625.0,81,81,0,33090,1264,42,-64556.52709889999,-32278.263549449995,423.0194739671698,50,10
3251,48.85920100790339,7.403745923327088,24.429600503951693,1613,2.954563492063492,806.5,3251,1625.5,81,81,0,33100,1264,42,-64572.52709889999,-32286.263549449995,423.02860095129677,50,10
3252,48.85920100790339,7.403745923327088,24.429600503951693,1618,2.963690476190476,809.0,3252,1626.0,81,81,0,33110,1264,42,-64588.52709889999,-32294.263549449995,423.0377279354238,50,10
3253,48.85920100790339,7.403745923327088,24.429600503951693,1623,2.9728174603174606,811.5,3253,1626.5,81,81,0,33120,1264,42,-64604.52709889999,-32302.263549449995,423.04685491955075,50,10
3254,48.85920100790339,7.403745923327088,24.429600503951693,1628,2.9819444444444443,814.0,3254,1627.0,81,81,0,33130,1264,42,-64620.52709889999,-32310.263549449995,423.0559819036777,50,10
3255,48.85920100790339,7.403745923327088,24.429600503951693,1633,2.991071428571429,816.5,3255,1627.5,81,81,0,33140,1264,42,-64636.52709889999,-32318.263549449995,423.06510888780474,50,10
3256,48.85920100790339,7.403745923327088,24.429600503951693,1638,3.0001984126984125,819.0,3256,1628.0,81,81,0,33150,1264,42,-64652.52709889999,-32326.263549449995,423.0742358719317,50,10
3257,48.85920100790339,7.403745923327088,24.429600503951693,1643,3.0093253968253966,821.5,3257,1628.5,81,81,0,33160,1264,42,-64668.52709889999,-32334.263549449995,423.08336285605867,50,10
3258,48.85920100790339,7.403745923327088,24.429600503951693,1648,3.018452380952381,824.0,3258,1629.0,81,81,0,33170,1264,42,-64684.52709889999,-32342.263549449995,423.0924898401857,50,10
3259,48.85920100790339,7.403745923327088,24.429600503951693,1653,3.027579365079365,826.5,3259,1629.5,81,81,0,33180,1266,42,-64700.52709889999,-32350.263549449995,423.10161682431266,50,10
3260,48.85920100790339,7.403745923327088,24.429600503951693,1658,3.0367063492063493,829.0,3260,1630.0,81,81,0,33190,1266,42,-64716.52709889999,-32358.263549449995,423.1107438084396,50,10
3261,48.85920100790339,7.403745923327088,24.429600503951693,1663,3.0458333333333334,831.5,3261,1630.5,81,81,0,33200,1266,42,-64732.52709889999,-32366.263549449995,423.11987079256664,50,10
3262,48.85920100790339,7.403745923327088,24.429600503951693,1668,3.0549603174603175,834.0,3262,1631.0,81,81,0,33210,1266,42,-64748.52709889999,-32374.263549449995,423.1289977766936,50,10
3263,48.85920100790339,7.403745923327088,24.429600503951693,1673,3.064087301587301,836.5,3263,1631.5,81,81,0,33220,1266,42,-64764.52709889999,-32382.263549449995,423.1381247608206,50,10
3264,48.85920100790339,7.403745923327088,24.429600503951693,1678,3.0732142857142857,839.0,3264,1632.0,81,81,0,33230,1268,42,-64780.52709889999,-32390.263549449995,423.1472517449476,50,10
3265,48.85920100790339,7.403745923327088,24.429600503951693,1142,2.080489417989418,571.0,3265,1632.5,81,81,0,33240,1268,43,-64814.52709889999,-32407.263549449995,432.15452687722274,50,10
3266,48.85920100790339,7.403745923327088,24.429600503951693,1146,2.0877645502645503,573.0,3266,1633.0,81,81,0,33250,1268,43,-64828.52709889999,-32414.263549449995,432.1618020094978,50,10
3267,48.85920100790339,7.403745923327088,24.429600503951693,1150,2.0950396825396824,575.0,3267,1633.5,81,81,0,33260,1268,43,-64842.52709889999,-32421.263549449995,432.16907714177296,50,10
3268,48.85920100790339,7.403745923327088,24.429600503951693,1154,2.102314814814815,577.0,3268,1634.0,81,81,0,33270,1268,43,-64856.52709889999,-32428.263549449995,432.1763522740481,50,10
3269,48.85920100790339,7.403745923327088,24.429600503951693,1158,2.109589947089947,579.0,3269,1634.5,81,81,0,33280,1270,43,-64870.52709889999,-32435.263549449995,432.18362740632324,50,10
3270,48.85920100790339,7.403745923327088,24.429600503951693,1162,2.116865079365079,581.0,3270,1635.0,81,81,0,33290,1272,43,-64884.52709889999,-32442.263549449995,432.1909025385984,50,10
3271,48.85920100790339,7.403745923327088,24.429600503951693,1166,2.1241402116402117,583.0,3271,1635.5,81,81,0,33300,1272,43,-64898.52709889999,-32449.263549449995,432.1981776708735,50,10
3272,48.85920100790339,7.403745923327088,24.429600503951693,1170,2.131415343915344,585.0,3272,1636.0,81,81,0,33310,1272,43,-64912.52709889999,-32456.263549449995,432.20545280314866,50,10
3273,48.85920100790339,7.403745923327088,24.429600503951693,1174,2.138690476190476,587.0,3273,1636.5,81,81,0,33320,1272,43,-64926.52709889999,-32463.263549449995,432.2127279354238,50,10
3274,48.85920100790339,7.403745923327088,24.429600503951693,1178,2.1459656084656085,589.0,3274,1637.0,81,81,0,33330,1272,43,-64940.52709889999,-32470.263549449995,432.2200030676989,50,10
3275,48.85920100790339,7.403745923327088,24.429600503951693,1182,2.1532407407407406,591.0,3275,1637.5,81,81,0,33340,1272,43,-64954.52709889999,-32477.263549449995,432.227278199974,50,10
3276,48.85920100790339,7.403745923327088,24.429600503951693,1186,2.160515873015873,593.0,3276,1638.0,81,81,0,33350,1274,43,-64968.52709889999,-32484.263549449995,432.23455333224916,50,10
3277,48.85920100790339,7.403745923327088,24.429600503951693,1190,2.167791005291005,595.0,3277,1638.5,81,81,0,33360,1274,43,-64982.52709889999,-32491.263549449995,432.2418284645243,50,10
3278,48.85920100790339,7.403745923327088,24.429600503951693,1194,2.1750661375661373,597.0,3278,1639.0,81,81,0,33370,1274,43,-64996.52709889999,-32498.263549449995,432.24910359679944,50,10
3279,48.85920100790339,7.403745923327088,24.429600503951693,1198,2.18234126984127,599.0,3279,1639.5,81,81,0,33380,1274,43,-65010.52709889999,-32505.263549449995,432.2563787290746,50,10
3280,48.85920100790339,7.403745923327088,24.429600503951693,1202,2.1896164021164024,601.0,3280,1640.0,81,81,0,33390,1274,43,-65024.52709889999,-32512.263549449995,432.2636538613497,50,10
3281,48.85920100790339,7.403745923327088,24.429600503951693,1206,2.196891534391534,603.0,3281,1640.5,81,81,0,33400,1274,43,-65038.52709889999,-32519.263549449995,432.2709289936248,50,10
3282,48.85920100790339,7.403745923327088,24.429600503951693,1210,2.2041666666666666,605.0,3282,1641.0,81,81,0,33410,1274,43,-65052.52709889999,-32526.263549449995,432.27820412589995,50,10
3283,48.85920100790339,7.403745923327088,24.429600503951693,1214,2.211441798941799,607.0,3283,1641.5,81,81,0,33420,1274,43,-65066.52709889999,-32533.263549449995,432.2854792581751,50,10
